date,scheme,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2021-11-16,legacy,combined,gold,noncomm,383211,99795,201182,283416,14976,95.7,0.66,227,80,837139
2021-11-16,legacy,combined,gold,comm,195035,506474,,-311439,-17789,6.4,-0.56,62,72,837139
2021-11-16,legacy,combined,gold,nonrept,57711,29689,,28022,2812,50.3,-0.59,,,837139
2021-11-23,legacy,combined,gold,noncomm,339458,93116,141390,246342,-37074,89.6,0.17,202,64,711387
2021-11-23,legacy,combined,gold,comm,170782,451569,,-280787,30652,12.5,-0.18,60,63,711387
2021-11-23,legacy,combined,gold,nonrept,59756,25313,,34443,6421,62.6,0.17,,,711387
2021-11-30,legacy,combined,gold,noncomm,321265,86386,136598,234879,-11463,87.0,0.01,191,59,685404
2021-11-30,legacy,combined,gold,comm,171319,439778,,-268459,12328,14.2,-0.01,59,61,685404
2021-11-30,legacy,combined,gold,nonrept,56223,22642,,33581,-862,60.6,0.05,,,685404
2021-12-07,legacy,combined,gold,noncomm,312428,86085,133841,226343,-8536,85.7,-0.12,183,66,655042
2021-12-07,legacy,combined,gold,comm,157256,412524,,-255268,13191,17.0,0.17,59,65,655042
2021-12-07,legacy,combined,gold,nonrept,51517,22592,,28925,-4656,51.5,-0.55,,,655042
2021-12-14,legacy,combined,gold,noncomm,309950,98647,132991,211303,-15040,81.3,-0.34,181,72,653715
2021-12-14,legacy,combined,gold,comm,157661,398526,,-240865,14403,19.7,0.37,58,64,653715
2021-12-14,legacy,combined,gold,nonrept,53113,23551,,29562,637,52.4,-0.49,,,653715
2021-12-21,legacy,combined,gold,noncomm,310040,93538,132614,216502,5199,82.8,-0.27,185,72,651027
2021-12-21,legacy,combined,gold,comm,155120,402252,,-247132,-6267,18.8,0.3,55,61,651027
2021-12-21,legacy,combined,gold,nonrept,53254,22624,,30630,1068,54.4,-0.36,,,651027
2021-12-28,legacy,combined,gold,noncomm,320306,92399,125181,227907,11405,85.8,-0.13,189,64,650426
2021-12-28,legacy,combined,gold,comm,150583,411105,,-260522,-13390,16.0,0.13,51,62,650426
2021-12-28,legacy,combined,gold,nonrept,54357,21741,,32616,1986,58.7,-0.11,,,650426
2022-01-04,legacy,combined,gold,noncomm,312978,85778,134692,227200,-707,85.7,-0.15,188,75,650245
2022-01-04,legacy,combined,gold,comm,153434,406897,,-253463,7059,17.5,0.24,54,64,650245
2022-01-04,legacy,combined,gold,nonrept,49140,22878,,26262,-6354,47.2,-0.95,,,650245
2022-01-11,legacy,combined,gold,noncomm,305412,89842,174377,215570,-11630,82.5,-0.32,186,85,699412
2022-01-11,legacy,combined,gold,comm,167193,408406,,-241213,12250,19.8,0.41,54,64,699412
2022-01-11,legacy,combined,gold,nonrept,52430,26786,,25644,-618,46.0,-1.05,,,699412
2022-01-18,legacy,combined,gold,noncomm,305421,94480,156085,210941,-4629,80.9,-0.4,186,86,696202
2022-01-18,legacy,combined,gold,comm,183280,421386,,-238106,3107,20.7,0.47,54,64,696202
2022-01-18,legacy,combined,gold,nonrept,51417,24252,,27165,1521,49.2,-0.86,,,696202
2022-01-25,legacy,combined,gold,noncomm,333483,87701,163870,245782,34841,89.6,0.08,204,75,723419
2022-01-25,legacy,combined,gold,comm,170273,445604,,-275331,-37225,13.2,-0.02,54,65,723419
2022-01-25,legacy,combined,gold,nonrept,55793,26244,,29549,2384,52.4,-0.56,,,723419
2022-02-01,legacy,combined,gold,noncomm,291983,102221,133006,189762,-56020,75.6,-0.73,198,73,637298
2022-02-01,legacy,combined,gold,comm,161392,380550,,-219158,56173,25.3,0.76,52,61,637298
2022-02-01,legacy,combined,gold,nonrept,50917,21521,,29396,-153,52.2,-0.58,,,637298
2022-02-08,legacy,combined,gold,noncomm,301253,90379,135877,210874,21112,80.8,-0.44,193,82,647101
2022-02-08,legacy,combined,gold,comm,160931,396493,,-235562,-16404,21.2,0.54,51,64,647101
2022-02-08,legacy,combined,gold,nonrept,49040,24352,,24688,-4708,44.6,-1.23,,,647101
2022-02-15,legacy,combined,gold,noncomm,335472,92710,163712,242762,31888,89.1,0.02,194,86,717041
2022-02-15,legacy,combined,gold,comm,166638,434319,,-267681,-32119,14.4,0.1,51,68,717041
2022-02-15,legacy,combined,gold,nonrept,51219,26299,,24920,232,44.8,-1.2,,,717041
2022-02-22,legacy,combined,gold,noncomm,376435,94862,198408,281573,38811,95.6,0.58,225,84,808830
2022-02-22,legacy,combined,gold,comm,179694,486934,,-307240,-39559,7.2,-0.44,55,71,808830
2022-02-22,legacy,combined,gold,nonrept,54293,28626,,25667,747,46.1,-1.1,,,808830
2022-03-01,legacy,combined,gold,noncomm,379815,89109,200079,290706,9133,96.4,0.7,216,77,815986
2022-03-01,legacy,combined,gold,comm,180188,498107,,-317919,-10679,5.5,-0.58,56,67,815986
2022-03-01,legacy,combined,gold,nonrept,55904,28691,,27213,1546,49.3,-0.89,,,815986
2022-03-08,legacy,combined,gold,noncomm,403514,82289,242126,321225,30519,98.3,1.15,223,70,921117
2022-03-08,legacy,combined,gold,comm,212136,564918,,-352782,-34863,1.7,-1.07,59,72,921117
2022-03-08,legacy,combined,gold,nonrept,63342,31784,,31558,4345,56.5,-0.3,,,921117
2022-03-15,legacy,combined,gold,noncomm,373239,76567,202402,296672,-24553,96.8,0.77,238,58,849700
2022-03-15,legacy,combined,gold,comm,213518,545963,,-332445,20337,2.8,-0.77,56,67,849700
2022-03-15,legacy,combined,gold,nonrept,60541,24768,,35773,4215,66.3,0.27,,,849700
2022-03-22,legacy,combined,gold,noncomm,350553,69352,198852,281201,-15471,95.3,0.53,224,58,823034
2022-03-22,legacy,combined,gold,comm,214556,529246,,-314690,17755,6.0,-0.5,55,65,823034
2022-03-22,legacy,combined,gold,nonrept,59072,25584,,33488,-2285,60.8,-0.04,,,823034
2022-03-29,legacy,combined,gold,noncomm,348923,70969,171868,277954,-3247,94.7,0.47,226,55,762707
2022-03-29,legacy,combined,gold,comm,187493,493487,,-305994,8696,7.8,-0.36,57,67,762707
2022-03-29,legacy,combined,gold,nonrept,54423,26383,,28040,-5448,50.2,-0.79,,,762707
2022-04-05,legacy,combined,gold,noncomm,346004,80271,164253,265733,-12221,92.4,0.27,223,60,745645
2022-04-05,legacy,combined,gold,comm,178437,477054,,-298617,7377,9.3,-0.24,53,66,745645
2022-04-05,legacy,combined,gold,nonrept,56951,24066,,32885,4845,59.9,-0.13,,,745645
2022-04-12,legacy,combined,gold,noncomm,367710,83365,181799,284345,18612,95.7,0.55,242,57,795447
2022-04-12,legacy,combined,gold,comm,184808,501462,,-316654,-18037,5.8,-0.5,61,71,795447
2022-04-12,legacy,combined,gold,nonrept,61131,28821,,32310,-575,58.5,-0.21,,,795447
2022-04-19,legacy,combined,gold,noncomm,356575,90027,173172,266548,-17797,92.4,0.25,231,62,776562
2022-04-19,legacy,combined,gold,comm,186318,488489,,-302171,14483,9.0,-0.27,62,68,776562
2022-04-19,legacy,combined,gold,nonrept,60497,24874,,35623,3313,66.1,0.23,,,776562
2022-04-26,legacy,combined,gold,noncomm,328977,92663,162141,236314,-30234,86.7,-0.29,222,59,728774
2022-04-26,legacy,combined,gold,comm,181471,449297,,-267826,34345,15.0,0.32,60,64,728774
2022-04-26,legacy,combined,gold,nonrept,56186,24673,,31513,-4110,56.1,-0.35,,,728774
2022-05-03,legacy,combined,gold,noncomm,307105,95830,181374,211275,-25039,80.3,-0.76,219,65,731812
2022-05-03,legacy,combined,gold,comm,186529,430932,,-244403,23423,20.0,0.75,60,61,731812
2022-05-03,legacy,combined,gold,nonrept,56803,23677,,33126,1613,60.3,-0.13,,,731812
2022-05-10,legacy,combined,gold,noncomm,296031,97616,197741,198415,-12860,77.0,-1.02,220,64,741917
2022-05-10,legacy,combined,gold,comm,190171,423816,,-233645,10758,22.4,0.96,63,66,741917
2022-05-10,legacy,combined,gold,nonrept,57974,22744,,35230,2104,65.4,0.15,,,741917
2022-05-17,legacy,combined,gold,noncomm,286953,108588,187055,178365,-20050,72.2,-1.43,203,70,727353
2022-05-17,legacy,combined,gold,comm,196919,407744,,-210825,22820,28.1,1.42,61,63,727353
2022-05-17,legacy,combined,gold,nonrept,56427,23967,,32460,-2770,58.8,-0.27,,,727353
2022-05-24,legacy,combined,gold,noncomm,293447,97525,180546,195922,17557,76.6,-1.15,201,69,717726
2022-05-24,legacy,combined,gold,comm,191148,415984,,-224836,-14011,24.6,1.22,61,67,717726
2022-05-24,legacy,combined,gold,nonrept,52585,23670,,28915,-3545,51.2,-0.8,,,717726
2022-05-31,legacy,combined,gold,noncomm,281667,100484,135308,181183,-14739,72.7,-1.43,190,69,641087
2022-05-31,legacy,combined,gold,comm,173389,382791,,-209402,15434,28.5,1.51,61,64,641087
2022-05-31,legacy,combined,gold,nonrept,50723,22504,,28219,-696,50.4,-0.94,,,641087
2022-06-07,legacy,combined,gold,noncomm,282854,98894,137459,183960,2777,73.6,-1.37,196,74,622353
2022-06-07,legacy,combined,gold,comm,153904,363224,,-209320,82,28.6,1.51,59,64,622353
2022-06-07,legacy,combined,gold,nonrept,48136,22776,,25360,-2859,45.1,-1.39,,,622353
2022-06-14,legacy,combined,gold,noncomm,277333,113712,152434,163621,-20339,67.6,-1.74,192,87,643209
2022-06-14,legacy,combined,gold,comm,162241,351340,,-189099,20221,33.9,1.86,58,61,643209
2022-06-14,legacy,combined,gold,nonrept,51202,25724,,25478,118,45.4,-1.39,,,643209
2022-06-21,legacy,combined,gold,noncomm,280420,105794,152996,174626,11005,71.1,-1.51,204,77,639784
2022-06-21,legacy,combined,gold,comm,157291,356485,,-199194,-10095,31.1,1.65,54,61,639784
2022-06-21,legacy,combined,gold,nonrept,49078,24509,,24569,-909,43.8,-1.54,,,639784
2022-06-28,legacy,combined,gold,noncomm,278841,113751,140413,165090,-9536,67.9,-1.66,197,73,622359
2022-06-28,legacy,combined,gold,comm,153673,343598,,-189925,9269,33.8,1.78,55,62,622359
2022-06-28,legacy,combined,gold,nonrept,49432,24597,,24835,266,44.3,-1.48,,,622359
2022-07-05,legacy,combined,gold,noncomm,272216,125800,157579,146416,-18674,63.1,-1.97,203,82,641642
2022-07-05,legacy,combined,gold,comm,162466,329508,,-167042,22883,39.9,2.15,61,64,641642
2022-07-05,legacy,combined,gold,nonrept,49381,28755,,20626,-4209,37.4,-2.09,,,641642
2022-07-12,legacy,combined,gold,noncomm,252403,135552,204066,116851,-29565,53.2,-2.45,176,92,694137
2022-07-12,legacy,combined,gold,comm,179573,316162,,-136589,30453,48.9,2.62,59,62,694137
2022-07-12,legacy,combined,gold,nonrept,58095,38357,,19738,-888,36.2,-2.17,,,694137
2022-07-19,legacy,combined,gold,noncomm,239928,147427,186284,92501,-24350,45.1,-2.8,167,98,677492
2022-07-19,legacy,combined,gold,comm,202069,312617,,-110548,26041,56.9,2.97,62,62,677492
2022-07-19,legacy,combined,gold,nonrept,49210,31163,,18047,-1691,33.8,-2.37,,,677492
2022-07-26,legacy,combined,gold,noncomm,245561,154136,147269,91425,-1076,45.0,-2.73,173,93,622683
2022-07-26,legacy,combined,gold,comm,182595,290257,,-107662,2886,57.4,2.92,55,60,622683
2022-07-26,legacy,combined,gold,nonrept,47258,31021,,16237,-1810,30.2,-2.56,,,622683
2022-08-02,legacy,combined,gold,noncomm,250210,121923,150991,128287,36862,57.5,-2.06,179,90,613727
2022-08-02,legacy,combined,gold,comm,170743,310808,,-140065,-32403,47.7,2.33,54,60,613727
2022-08-02,legacy,combined,gold,nonrept,41782,30004,,11778,-4459,23.0,-3.08,,,613727
2022-08-09,legacy,combined,gold,noncomm,250942,102308,153912,148634,20347,64.0,-1.69,169,90,612376
2022-08-09,legacy,combined,gold,comm,165215,325893,,-160678,-20613,41.1,1.96,57,63,612376
2022-08-09,legacy,combined,gold,nonrept,42307,30264,,12043,265,23.3,-2.94,,,612376
2022-08-16,legacy,combined,gold,noncomm,245125,101089,148379,144036,-4598,62.6,-1.75,166,92,598603
2022-08-16,legacy,combined,gold,comm,162609,319946,,-157337,3341,42.5,1.98,59,62,598603
2022-08-16,legacy,combined,gold,nonrept,42491,29189,,13302,1259,25.5,-2.69,,,598603
2022-08-23,legacy,combined,gold,noncomm,242188,114585,147502,127603,-16433,56.8,-2.0,173,96,598932
2022-08-23,legacy,combined,gold,comm,166671,306825,,-140154,17183,47.7,2.23,53,63,598932
2022-08-23,legacy,combined,gold,nonrept,42570,30020,,12550,-752,24.3,-2.7,,,598932
2022-08-30,legacy,combined,gold,noncomm,239565,121514,138078,118051,-9552,53.5,-2.14,163,105,581386
2022-08-30,legacy,combined,gold,comm,160686,291415,,-130729,9425,51.2,2.34,50,60,581386
2022-08-30,legacy,combined,gold,nonrept,43057,30379,,12678,128,24.6,-2.61,,,581386
2022-09-06,legacy,combined,gold,noncomm,233016,131444,149324,101572,-16479,48.0,-2.37,170,108,594783
2022-09-06,legacy,combined,gold,comm,168834,281810,,-112976,17753,56.6,2.56,55,60,594783
2022-09-06,legacy,combined,gold,nonrept,43610,32205,,11405,-1273,22.4,-2.68,,,594783
2022-09-13,legacy,combined,gold,noncomm,227701,133152,152987,94549,-7023,45.5,-2.43,162,114,593418
2022-09-13,legacy,combined,gold,comm,167240,276786,,-109546,3430,57.1,2.55,54,61,593418
2022-09-13,legacy,combined,gold,nonrept,45490,30493,,14997,3592,28.3,-2.19,,,593418
2022-09-20,legacy,combined,gold,noncomm,215679,154893,167013,60786,-33763,35.6,-2.92,163,132,618780
2022-09-20,legacy,combined,gold,comm,189839,262013,,-72174,37372,69.2,3.05,60,61,618780
2022-09-20,legacy,combined,gold,nonrept,46249,34861,,11388,-3609,22.3,-2.56,,,618780
2022-09-27,legacy,combined,gold,noncomm,202890,156917,157415,45973,-14813,31.0,-3.06,165,117,584868
2022-09-27,legacy,combined,gold,comm,179674,236672,,-56998,15176,73.5,3.16,61,60,584868
2022-09-27,legacy,combined,gold,nonrept,44889,33863,,11026,-362,21.6,-2.53,,,584868
2022-10-04,legacy,combined,gold,noncomm,220035,129614,166396,90421,44448,44.6,-2.29,169,114,588463
2022-10-04,legacy,combined,gold,comm,160570,258927,,-98357,-41359,60.7,2.48,56,59,588463
2022-10-04,legacy,combined,gold,nonrept,41462,33525,,7937,-3089,17.1,-2.8,,,588463
2022-10-11,legacy,combined,gold,noncomm,211710,120340,163673,91370,949,44.8,-2.22,179,105,574421
2022-10-11,legacy,combined,gold,comm,157034,258394,,-101360,-3003,59.8,2.37,57,60,574421
2022-10-11,legacy,combined,gold,nonrept,42003,32014,,9989,2052,20.1,-2.49,,,574421
2022-10-18,legacy,combined,gold,noncomm,204659,135314,170106,69345,-22025,38.0,-2.5,171,115,582348
