date,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2008-02-19,options,ust2y,asset_mgr,-363,802,1546,-1165,591,,,,,31086
2008-02-19,options,ust2y,lev_money,-1614,-427,11401,-1187,1798,,,,,31086
2008-02-19,options,ust2y,other_rept,-836,-3143,6593,2307,-730,,,,,31086
2008-02-19,options,ust2y,nonrept,1252,1962,,-710,-290,,,,,31086
2008-02-26,options,ust2y,dealer,-319,83,6160,-402,-1157,,,,,15021
2008-02-26,options,ust2y,asset_mgr,375,-244,443,619,1784,,,,,15021
2008-02-26,options,ust2y,lev_money,-1317,-594,6465,-723,464,,,,,15021
2008-02-26,options,ust2y,other_rept,-464,-720,2920,256,-2051,,,,,15021
2008-02-26,options,ust2y,nonrept,759,508,,251,961,,,,,15021
2008-03-04,options,ust2y,dealer,-1176,-2715,14325,1539,1941,,,,,26889
2008-03-04,options,ust2y,asset_mgr,69,-665,1052,734,115,,,,,26889
2008-03-04,options,ust2y,lev_money,-2896,-310,10372,-2586,-1863,,,,,26889
2008-03-04,options,ust2y,other_rept,-318,-2529,4591,2211,1955,,,,,26889
2008-03-04,options,ust2y,nonrept,871,2768,,-1897,-2148,,,,,26889
2008-03-11,options,ust2y,dealer,-1094,-3033,12863,1939,400,,,,,25259
2008-03-11,options,ust2y,asset_mgr,-530,-725,1456,195,-539,,,,,25259
2008-03-11,options,ust2y,lev_money,-2746,-861,9991,-1885,701,,,,,25259
2008-03-11,options,ust2y,other_rept,45,-1626,4352,1671,-540,,,,,25259
2008-03-11,options,ust2y,nonrept,922,2841,,-1919,-22,,,,,25259
2008-03-18,options,ust2y,dealer,-1186,-4373,14354,3187,1248,,,,,30408
2008-03-18,options,ust2y,asset_mgr,-643,-165,1556,-478,-673,,,,,30408
2008-03-18,options,ust2y,lev_money,-4073,-2262,13353,-1811,74,,,,,30408
2008-03-18,options,ust2y,other_rept,176,-1298,4888,1474,-197,,,,,30408
2008-03-18,options,ust2y,nonrept,1983,4355,,-2372,-453,,,,,30408
2008-03-25,options,ust2y,dealer,337,-986,5414,1323,-1864,,,,,15914
2008-03-25,options,ust2y,asset_mgr,-10,-1205,1216,1195,1673,,,,,15914
2008-03-25,options,ust2y,lev_money,-2303,17,7016,-2320,-509,,,,,15914
2008-03-25,options,ust2y,other_rept,143,-488,3205,631,-843,,,,,15914
2008-03-25,options,ust2y,nonrept,898,1727,,-829,1543,,,,,15914
2008-04-01,options,ust2y,dealer,583,-1612,5534,2195,872,,,,,16295
2008-04-01,options,ust2y,asset_mgr,-26,-1122,1149,1096,-99,,,,,16295
2008-04-01,options,ust2y,lev_money,-2788,355,7114,-3143,-823,,,,,16295
2008-04-01,options,ust2y,other_rept,175,-156,3125,331,-300,,,,,16295
2008-04-01,options,ust2y,nonrept,1431,1909,,-478,351,,,,,16295
2008-04-08,options,ust2y,dealer,216,-937,5013,1153,-1042,,,,,16256
2008-04-08,options,ust2y,asset_mgr,-70,-2590,3068,2520,1424,,,,,16256
2008-04-08,options,ust2y,lev_money,-2034,1105,5789,-3139,4,,,,,16256
2008-04-08,options,ust2y,other_rept,-1029,61,3269,-1090,-1421,,,,,16256
2008-04-08,options,ust2y,nonrept,2034,1478,,556,1034,,,,,16256
2008-04-15,options,ust2y,dealer,372,-981,5422,1353,200,,,,,18282
2008-04-15,options,ust2y,asset_mgr,-105,-2859,3643,2754,234,,,,,18282
2008-04-15,options,ust2y,lev_money,-2094,1031,6782,-3125,14,,,,,18282
2008-04-15,options,ust2y,other_rept,-1422,0,3753,-1422,-332,,,,,18282
2008-04-15,options,ust2y,nonrept,1932,1491,,441,-115,,,,,18282
2008-04-22,options,ust2y,dealer,379,-19,5775,398,-955,,,,,19985
2008-04-22,options,ust2y,asset_mgr,-423,-2883,3385,2460,-294,,,,,19985
2008-04-22,options,ust2y,lev_money,-1775,196,7830,-1971,1154,,,,,19985
2008-04-22,options,ust2y,other_rept,-1801,35,4466,-1836,-414,,,,,19985
2008-04-22,options,ust2y,nonrept,2150,1201,,949,508,,,,,19985
2008-04-29,options,ust2y,dealer,46,2912,5170,-2866,-3264,,,,,19890
2008-04-29,options,ust2y,asset_mgr,-228,-2812,3413,2584,124,,,,,19890
2008-04-29,options,ust2y,lev_money,666,-1339,6745,2005,3976,,,,,19890
2008-04-29,options,ust2y,other_rept,-1364,200,3517,-1564,272,,,,,19890
2008-04-29,options,ust2y,nonrept,1924,2083,,-159,-1108,,,,,19890
2008-05-06,options,ust2y,dealer,-1474,1227,8423,-2701,165,,,,,21122
2008-05-06,options,ust2y,asset_mgr,-176,-2828,3444,2652,68,,,,,21122
2008-05-06,options,ust2y,lev_money,-781,-2101,7311,1320,-685,,,,,21122
2008-05-06,options,ust2y,other_rept,-1348,-329,3997,-1019,545,,,,,21122
2008-05-06,options,ust2y,nonrept,1726,1979,,-253,-94,,,,,21122
2008-05-13,options,ust2y,dealer,932,1671,7926,-739,1962,,,,,26951
2008-05-13,options,ust2y,asset_mgr,-259,-2372,3196,2113,-539,,,,,26951
2008-05-13,options,ust2y,lev_money,26,-506,8853,532,-788,,,,,26951
2008-05-13,options,ust2y,other_rept,-1918,123,5856,-2041,-1022,,,,,26951
2008-05-13,options,ust2y,nonrept,2340,2204,,136,389,,,,,26951
2008-05-20,options,ust2y,dealer,-35,3481,6636,-3516,-2777,,,,,27572
2008-05-20,options,ust2y,asset_mgr,-563,-3147,4304,2584,471,,,,,27572
2008-05-20,options,ust2y,lev_money,1554,-1316,8625,2870,2338,,,,,27572
2008-05-20,options,ust2y,other_rept,-1374,348,5388,-1722,319,,,,,27572
2008-05-20,options,ust2y,nonrept,3037,3252,,-215,-351,,,,,27572
2008-05-27,options,ust2y,dealer,-168,-99,2210,-69,3447,,,,,8535
2008-05-27,options,ust2y,asset_mgr,160,-854,1024,1014,-1570,,,,,8535
2008-05-27,options,ust2y,lev_money,1407,1099,1761,308,-2562,,,,,8535
2008-05-27,options,ust2y,other_rept,-1059,140,2321,-1199,523,,,,,8535
2008-05-27,options,ust2y,nonrept,879,932,,-53,162,,,,,8535
2008-06-03,options,ust2y,dealer,-380,-410,5270,30,99,28.4,-0.63,,,17240
2008-06-03,options,ust2y,asset_mgr,125,-921,987,1046,32,85.1,0.95,,,17240
2008-06-03,options,ust2y,lev_money,-341,1120,4915,-1461,-1769,57.2,0.16,,,17240
2008-06-03,options,ust2y,other_rept,-739,0,3000,-739,460,21.6,-0.84,,,17240
2008-06-03,options,ust2y,nonrept,4403,3279,,1124,1177,84.1,1.08,,,17240
2008-06-10,options,ust2y,dealer,-412,68,7698,-480,-510,17.6,-0.86,,,22436
2008-06-10,options,ust2y,asset_mgr,480,-786,1019,1266,220,88.1,1.15,,,22436
2008-06-10,options,ust2y,lev_money,652,557,8725,95,1556,80.5,0.85,,,22436
2008-06-10,options,ust2y,other_rept,-811,187,3247,-998,-259,20.5,-1.03,,,22436
2008-06-10,options,ust2y,nonrept,1839,1721,,118,-1006,64.3,0.11,,,22436
2008-06-17,options,ust2y,dealer,-1837,265,10950,-2102,-1622,5.2,-1.59,,,30143
2008-06-17,options,ust2y,asset_mgr,696,-1242,1315,1938,672,92.9,1.78,,,30143
2008-06-17,options,ust2y,lev_money,-1408,-2328,14461,920,825,88.2,1.2,,,30143
2008-06-17,options,ust2y,other_rept,-896,24,4321,-920,78,22.2,-0.96,,,30143
2008-06-17,options,ust2y,nonrept,2541,2377,,164,46,66.5,0.16,,,30143
2008-06-24,options,ust2y,dealer,-3138,-969,11007,-2169,-67,4.2,-1.59,,,28558
2008-06-24,options,ust2y,asset_mgr,1443,-968,2146,2411,473,93.9,2.18,,,28558
2008-06-24,options,ust2y,lev_money,-1886,-1858,11898,-28,-948,77.1,0.77,,,28558
2008-06-24,options,ust2y,other_rept,-584,-53,5322,-531,389,27.6,-0.66,,,28558
2008-06-24,options,ust2y,nonrept,2351,2034,,317,153,70.6,0.3,,,28558
2008-07-01,options,ust2y,dealer,-4096,-1756,14558,-2340,-171,4.2,-1.64,,,39750
2008-07-01,options,ust2y,asset_mgr,1325,-403,4500,1728,-683,90.3,1.5,,,39750
2008-07-01,options,ust2y,lev_money,-1347,-1380,13915,33,61,78.2,0.79,,,39750
2008-07-01,options,ust2y,other_rept,-649,149,7419,-798,-267,22.7,-0.86,,,39750
2008-07-01,options,ust2y,nonrept,4126,2748,,1378,1061,86.6,1.32,,,39750
2008-07-08,options,ust2y,dealer,1026,3187,11795,-2161,179,6.0,-1.54,,,46659
2008-07-08,options,ust2y,asset_mgr,1070,535,4365,535,-1193,78.4,0.36,,,46659
2008-07-08,options,ust2y,lev_money,-1017,-1706,15896,689,656,86.7,1.07,,,46659
2008-07-08,options,ust2y,other_rept,-662,308,9488,-970,-172,21.6,-0.98,,,46659
2008-07-08,options,ust2y,nonrept,4697,2790,,1907,529,95.0,1.79,,,46659
2008-07-15,options,ust2y,dealer,420,4525,15675,-4105,-1944,0.5,-2.34,,,55752
2008-07-15,options,ust2y,asset_mgr,755,822,4350,-67,-602,40.5,-0.22,,,55752
2008-07-15,options,ust2y,lev_money,-947,-3070,18836,2123,1434,95.0,1.68,,,55752
2008-07-15,options,ust2y,other_rept,-665,-1297,12508,632,1602,60.5,0.27,,,55752
2008-07-15,options,ust2y,nonrept,4821,3404,,1417,-490,86.8,1.31,,,55752
2008-07-22,options,ust2y,dealer,191,3598,13357,-3407,698,2.3,-1.99,,,43272
2008-07-22,options,ust2y,asset_mgr,1146,235,3005,911,978,80.6,0.72,,,43272
2008-07-22,options,ust2y,lev_money,-2512,-2391,16660,-121,-2244,71.6,0.69,,,43272
2008-07-22,options,ust2y,other_rept,-665,-2689,9641,2024,1392,91.4,1.34,,,43272
2008-07-22,options,ust2y,nonrept,2450,1858,,592,-825,72.5,0.52,,,43272
2008-07-29,options,ust2y,dealer,905,9605,7788,-8700,-5293,0.4,-3.96,,,33998
2008-07-29,options,ust2y,asset_mgr,163,-1591,2225,1754,843,90.6,1.51,,,33998
2008-07-29,options,ust2y,lev_money,-360,-3748,12739,3388,3509,98.7,2.18,,,33998
2008-07-29,options,ust2y,other_rept,-663,-3626,8153,2963,939,96.9,2.02,,,33998
2008-07-29,options,ust2y,nonrept,3050,2454,,596,4,72.8,0.52,,,33998
2008-08-05,options,ust2y,dealer,713,9900,8905,-9187,-487,0.4,-3.86,,,36951
2008-08-05,options,ust2y,asset_mgr,1322,-981,1375,2303,549,93.4,2.0,,,36951
2008-08-05,options,ust2y,lev_money,-573,-4415,14217,3842,454,99.6,2.31,,,36951
2008-08-05,options,ust2y,other_rept,-642,-3435,8693,2793,-170,96.0,1.86,,,36951
2008-08-05,options,ust2y,nonrept,2941,2692,,249,-347,65.9,0.18,,,36951
2008-08-12,options,ust2y,dealer,-685,10617,12423,-11302,-2115,0.4,-4.25,,,43397
2008-08-12,options,ust2y,asset_mgr,1700,-1118,1328,2818,515,99.6,2.41,,,43397
2008-08-12,options,ust2y,lev_money,-574,-5834,16313,5260,1418,99.6,2.8,,,43397
2008-08-12,options,ust2y,other_rept,211,-2153,7442,2364,-429,94.3,1.51,,,43397
2008-08-12,options,ust2y,nonrept,5240,4380,,860,611,78.5,0.77,,,43397
2008-08-19,options,ust2y,dealer,1920,8618,13185,-6698,4604,3.0,-2.56,,,47087
2008-08-19,options,ust2y,asset_mgr,1780,-1260,1873,3040,222,99.6,2.53,,,47087
2008-08-19,options,ust2y,lev_money,-357,-4036,16976,3679,-1581,97.8,2.1,,,47087
2008-08-19,options,ust2y,other_rept,-96,908,7023,-1004,-3368,17.8,-1.03,,,47087
2008-08-19,options,ust2y,nonrept,4785,3801,,984,124,79.6,0.88,,,47087
2008-08-26,options,ust2y,dealer,378,6671,6195,-6293,405,3.9,-2.35,,,21861
2008-08-26,options,ust2y,asset_mgr,-294,123,694,-417,-3457,16.8,-0.59,,,21861
2008-08-26,options,ust2y,lev_money,32,-1017,7246,1049,-2630,85.8,1.02,,,21861
2008-08-26,options,ust2y,other_rept,72,-5909,6635,5981,6985,99.6,3.94,,,21861
2008-08-26,options,ust2y,nonrept,902,1222,,-320,-1304,36.6,-0.38,,,21861
2008-09-02,options,ust2y,dealer,141,7083,8322,-6942,-649,3.0,-2.49,,,29111
2008-09-02,options,ust2y,asset_mgr,-429,770,1281,-1199,-782,6.4,-1.29,,,29111
2008-09-02,options,ust2y,lev_money,146,-2532,10500,2678,1629,94.4,1.65,,,29111
2008-09-02,options,ust2y,other_rept,353,-5722,7487,6075,94,99.6,3.74,,,29111
2008-09-02,options,ust2y,nonrept,1310,1923,,-613,-293,22.6,-0.66,,,29111
2008-09-09,options,ust2y,dealer,968,3051,13977,-2083,4859,14.8,-0.89,,,42505
2008-09-09,options,ust2y,asset_mgr,736,892,2843,-156,1043,30.1,-0.34,,,42505
2008-09-09,options,ust2y,lev_money,108,-27,12982,135,-2543,76.7,0.62,,,42505
2008-09-09,options,ust2y,other_rept,0,-3525,9145,3525,-2550,97.9,2.0,,,42505
2008-09-09,options,ust2y,nonrept,1747,3168,,-1421,-808,6.4,-1.43,,,42505
2008-09-16,options,ust2y,dealer,3743,-8097,16193,11840,13923,99.6,3.45,,,51156
2008-09-16,options,ust2y,asset_mgr,-530,612,3643,-1142,-986,8.0,-1.23,,,51156
2008-09-16,options,ust2y,lev_money,-5883,2865,22416,-8748,-8883,0.4,-2.85,,,51156
2008-09-16,options,ust2y,other_rept,-1071,29,10205,-1100,-4625,13.9,-1.03,,,51156
2008-09-16,options,ust2y,nonrept,2440,3290,,-850,571,14.7,-0.87,,,51156
2008-09-23,options,ust2y,dealer,3448,-1132,10220,4580,-7260,91.2,1.18,,,51881
2008-09-23,options,ust2y,asset_mgr,349,487,5258,-138,1004,33.3,-0.32,,,51881
2008-09-23,options,ust2y,lev_money,-5073,1309,25903,-6382,2366,2.9,-1.89,,,51881
2008-09-23,options,ust2y,other_rept,60,-2396,9533,2456,3556,92.1,1.29,,,51881
2008-09-23,options,ust2y,nonrept,2185,2700,,-515,335,27.1,-0.54,,,51881
2008-09-30,options,ust2y,dealer,2056,-1749,10379,3805,-775,85.5,0.93,,,50511
2008-09-30,options,ust2y,asset_mgr,2728,157,2955,2571,2709,94.6,2.1,,,50511
2008-09-30,options,ust2y,lev_money,-6366,3082,28493,-9448,-3066,0.4,-2.95,,,50511
2008-09-30,options,ust2y,other_rept,0,-3347,7832,3347,891,96.3,1.84,,,50511
2008-09-30,options,ust2y,nonrept,2435,2710,,-275,240,41.3,-0.3,,,50511
2008-10-07,options,ust2y,dealer,2789,-1220,13223,4009,204,87.3,0.99,,,66665
2008-10-07,options,ust2y,asset_mgr,2265,0,3632,2265,-306,90.6,1.79,,,66665
2008-10-07,options,ust2y,lev_money,-8927,-158,40407,-8769,679,1.2,-2.61,,,66665
2008-10-07,options,ust2y,other_rept,177,-2337,9328,2514,-833,91.4,1.29,,,66665
2008-10-07,options,ust2y,nonrept,3773,3790,,-17,258,55.3,-0.05,,,66665
2008-10-14,options,ust2y,dealer,689,-617,12035,1306,-2703,54.1,0.15,,,55668
2008-10-14,options,ust2y,asset_mgr,1302,-598,3986,1900,-365,87.4,1.45,,,55668
2008-10-14,options,ust2y,lev_money,-6492,-843,32877,-5649,3120,7.7,-1.45,,,55668
2008-10-14,options,ust2y,other_rept,1,-2474,7893,2475,-39,90.7,1.25,,,55668
2008-10-14,options,ust2y,nonrept,3378,3410,,-32,-15,54.1,-0.07,,,55668
2008-10-21,options,ust2y,dealer,-424,-349,13267,-75,-1381,31.9,-0.28,,,63711
2008-10-21,options,ust2y,asset_mgr,2194,0,4695,2194,294,89.9,1.68,,,63711
2008-10-21,options,ust2y,lev_money,-7514,-2469,40523,-5045,604,10.9,-1.22,,,63711
2008-10-21,options,ust2y,other_rept,0,-2536,8105,2536,61,91.5,1.27,,,63711
2008-10-21,options,ust2y,nonrept,2865,2474,,391,423,69.8,0.35,,,63711
2008-10-28,options,ust2y,dealer,913,-1721,9117,2634,2709,77.2,0.56,,,40927
2008-10-28,options,ust2y,asset_mgr,-507,-22,2098,-485,-2679,13.2,-0.66,,,40927
2008-10-28,options,ust2y,lev_money,-5906,-1583,26482,-4323,722,17.2,-0.95,,,40927
2008-10-28,options,ust2y,other_rept,18,-2652,6347,2670,134,91.6,1.34,,,40927
2008-10-28,options,ust2y,nonrept,2365,2862,,-497,-888,26.8,-0.53,,,40927
2008-11-04,options,ust2y,dealer,995,119,7288,876,-1758,46.4,0.01,,,48211
2008-11-04,options,ust2y,asset_mgr,-62,-606,2484,544,1029,74.2,0.24,,,48211
2008-11-04,options,ust2y,lev_money,-3496,1332,28435,-4828,-505,13.1,-1.12,,,48211
2008-11-04,options,ust2y,other_rept,17,-3173,7262,3190,520,94.8,1.65,,,48211
2008-11-04,options,ust2y,nonrept,5287,5069,,218,715,64.7,0.18,,,48211
2008-11-11,options,ust2y,dealer,633,15,7764,618,-258,42.9,-0.07,,,46866
2008-11-11,options,ust2y,asset_mgr,150,-499,2551,649,105,75.2,0.33,,,46866
2008-11-11,options,ust2y,lev_money,-2714,1206,27839,-3920,908,20.9,-0.79,,,46866
2008-11-11,options,ust2y,other_rept,-102,-2434,6924,2332,-858,85.4,1.1,,,46866
2008-11-11,options,ust2y,nonrept,3822,3501,,321,103,68.9,0.28,,,46866
2008-11-18,options,ust2y,dealer,3347,-499,6363,3846,3228,86.3,0.94,,,44387
2008-11-18,options,ust2y,asset_mgr,967,0,2299,967,318,77.0,0.61,,,44387
2008-11-18,options,ust2y,lev_money,-5900,1291,27246,-7191,-3271,3.5,-1.94,,,44387
2008-11-18,options,ust2y,other_rept,-234,-2127,6280,1893,-439,79.3,0.81,,,44387
2008-11-18,options,ust2y,nonrept,4022,3536,,486,165,72.3,0.45,,,44387
2008-11-25,options,ust2y,dealer,119,0,1431,119,-3727,36.0,-0.23,,,8694
2008-11-25,options,ust2y,asset_mgr,72,0,49,72,-895,59.3,-0.18,,,8694
2008-11-25,options,ust2y,lev_money,438,-238,3317,676,7867,82.6,0.88,,,8694
2008-11-25,options,ust2y,other_rept,169,-254,1203,423,-1470,46.9,-0.12,,,8694
2008-11-25,options,ust2y,nonrept,1896,3186,,-1290,-1776,7.4,-1.32,,,8694
2008-12-02,options,ust2y,dealer,-14,0,1829,-14,-133,34.2,-0.28,,,9374
2008-12-02,options,ust2y,asset_mgr,21,0,32,21,-51,57.3,-0.23,,,9374
2008-12-02,options,ust2y,lev_money,872,0,3351,872,196,83.5,0.95,,,9374
2008-12-02,options,ust2y,other_rept,-131,-412,1566,281,-142,45.0,-0.21,,,9374
2008-12-02,options,ust2y,nonrept,1849,3010,,-1161,129,9.6,-1.18,,,9374
2008-12-09,options,ust2y,dealer,-104,29,2628,-133,-119,27.9,-0.31,,,11754
2008-12-09,options,ust2y,asset_mgr,18,71,662,-53,-74,40.1,-0.29,,,11754
2008-12-09,options,ust2y,lev_money,499,-148,4642,647,-225,80.9,0.86,,,11754
2008-12-09,options,ust2y,other_rept,-7,-29,1716,22,-259,37.0,-0.38,,,11754
2008-12-09,options,ust2y,nonrept,1700,2182,,-482,679,27.9,-0.5,,,11754
2008-12-16,options,ust2y,dealer,316,-34,5186,350,483,39.0,-0.16,,,20247
2008-12-16,options,ust2y,asset_mgr,5,258,912,-253,-200,22.3,-0.47,,,20247
2008-12-16,options,ust2y,lev_money,190,116,8391,74,-573,73.1,0.65,,,20247
2008-12-16,options,ust2y,other_rept,-64,-181,2776,117,95,41.3,-0.32,,,20247
2008-12-16,options,ust2y,nonrept,2535,2825,,-290,192,39.8,-0.31,,,20247
2008-12-22,options,ust2y,dealer,-232,-222,5221,-10,-360,35.0,-0.27,,,18590
2008-12-22,options,ust2y,asset_mgr,5,68,941,-63,190,39.5,-0.3,,,18590
2008-12-22,options,ust2y,lev_money,-568,0,7729,-568,-642,61.3,0.42,,,18590
2008-12-22,options,ust2y,other_rept,-249,29,2431,-278,-395,32.7,-0.57,,,18590
2008-12-22,options,ust2y,nonrept,3310,2392,,918,1208,80.8,0.9,,,18590
2008-12-30,options,ust2y,dealer,324,-502,4399,826,836,48.1,-0.0,,,15937
2008-12-30,options,ust2y,asset_mgr,7,403,1127,-396,-333,18.3,-0.59,,,15937
2008-12-30,options,ust2y,lev_money,-864,-22,6176,-842,-274,57.1,0.32,,,15937
2008-12-30,options,ust2y,other_rept,5,-921,2342,926,1204,59.3,0.21,,,15937
2008-12-30,options,ust2y,nonrept,2421,2935,,-514,-1432,26.5,-0.54,,,15937
2009-01-06,options,ust2y,dealer,-37,-359,7113,322,-504,38.9,-0.16,,,18753
2009-01-06,options,ust2y,asset_mgr,6,351,1170,-345,51,20.4,-0.55,,,18753
2009-01-06,options,ust2y,lev_money,-1313,-358,6224,-955,-113,56.7,0.27,,,18753
2009-01-06,options,ust2y,other_rept,0,-1145,2815,1145,219,65.6,0.35,,,18753
2009-01-06,options,ust2y,nonrept,2775,2943,,-168,346,48.5,-0.19,,,18753
2009-01-13,options,ust2y,dealer,41,-656,8639,697,375,47.4,-0.04,,,27186
2009-01-13,options,ust2y,asset_mgr,6,839,1267,-833,-488,9.9,-0.98,,,27186
2009-01-13,options,ust2y,lev_money,-2067,-1138,13717,-929,26,57.0,0.28,,,27186
2009-01-13,options,ust2y,other_rept,27,-1569,3586,1596,451,74.6,0.64,,,27186
2009-01-13,options,ust2y,nonrept,1970,2501,,-531,-363,24.6,-0.55,,,27186
2009-01-20,options,ust2y,dealer,1123,-465,8950,1588,891,66.1,0.25,,,30763
2009-01-20,options,ust2y,asset_mgr,6,1117,1270,-1111,-278,7.7,-1.22,,,30763
2009-01-20,options,ust2y,lev_money,-2422,-600,14824,-1822,-893,47.8,-0.04,,,30763
2009-01-20,options,ust2y,other_rept,28,-1553,4148,1581,-15,73.4,0.63,,,30763
2009-01-20,options,ust2y,nonrept,2837,3071,,-234,297,43.4,-0.25,,,30763
2009-01-27,options,ust2y,dealer,1387,1658,4516,-271,-1859,25.0,-0.36,,,17201
2009-01-27,options,ust2y,asset_mgr,-14,0,15,-14,1097,44.6,-0.23,,,17201
2009-01-27,options,ust2y,lev_money,-691,382,8026,-1073,749,55.4,0.23,,,17201
2009-01-27,options,ust2y,other_rept,-146,-1074,2547,928,-653,58.3,0.2,,,17201
2009-01-27,options,ust2y,nonrept,1562,1132,,430,664,72.1,0.42,,,17201
2009-02-03,options,ust2y,dealer,2623,135,5702,2488,2759,76.6,0.54,,,18277
2009-02-03,options,ust2y,asset_mgr,-16,0,16,-16,-2,43.9,-0.23,,,18277
2009-02-03,options,ust2y,lev_money,-2425,579,8469,-3004,-1931,31.3,-0.48,,,18277
2009-02-03,options,ust2y,other_rept,-257,-314,2120,57,-871,37.4,-0.37,,,18277
2009-02-03,options,ust2y,nonrept,2043,1569,,474,44,73.0,0.47,,,18277
2009-02-10,options,ust2y,dealer,699,-160,8753,859,-1629,48.9,0.01,,,21391
2009-02-10,options,ust2y,asset_mgr,-21,0,18,-21,-5,43.2,-0.23,,,21391
2009-02-10,options,ust2y,lev_money,-1824,-46,8937,-1778,1226,48.9,-0.03,,,21391
2009-02-10,options,ust2y,other_rept,105,-875,2907,980,923,59.6,0.24,,,21391
2009-02-10,options,ust2y,nonrept,1817,1857,,-40,-514,53.9,-0.06,,,21391
2009-02-17,options,ust2y,dealer,-78,-467,11370,389,-470,39.4,-0.15,,,25623
2009-02-17,options,ust2y,asset_mgr,-18,-186,391,168,189,65.6,-0.06,,,25623
2009-02-17,options,ust2y,lev_money,-493,-89,9049,-404,1374,66.3,0.48,,,25623
2009-02-17,options,ust2y,other_rept,-270,-558,2828,288,-692,45.0,-0.22,,,25623
2009-02-17,options,ust2y,nonrept,2845,3287,,-442,-402,30.9,-0.47,,,25623
2009-02-24,options,ust2y,dealer,-375,-342,979,-33,-422,32.0,-0.29,,,5543
2009-02-24,options,ust2y,asset_mgr,-1,-34,83,33,-135,60.9,-0.18,,,5543
2009-02-24,options,ust2y,lev_money,-825,-55,2901,-770,-366,59.5,0.34,,,5543
2009-02-24,options,ust2y,other_rept,182,-738,763,920,632,57.4,0.2,,,5543
2009-02-24,options,ust2y,nonrept,1835,1987,,-152,290,50.4,-0.17,,,5543
2009-03-03,options,ust2y,dealer,-36,154,2474,-190,-157,25.5,-0.34,,,12094
2009-03-03,options,ust2y,asset_mgr,-2,-350,608,348,315,71.0,0.11,,,12094
2009-03-03,options,ust2y,lev_money,-1680,11,6883,-1691,-921,50.7,0.0,,,12094
2009-03-03,options,ust2y,other_rept,280,-738,1832,1018,98,60.5,0.26,,,12094
2009-03-03,options,ust2y,nonrept,1736,1221,,515,667,74.5,0.52,,,12094
2009-03-10,options,ust2y,dealer,483,-475,4718,958,1148,52.4,0.05,,,18736
2009-03-10,options,ust2y,asset_mgr,0,71,0,-71,-419,37.8,-0.28,,,18736
2009-03-10,options,ust2y,lev_money,-2962,-1349,12564,-1613,78,51.0,0.03,,,18736
2009-03-10,options,ust2y,other_rept,91,-1224,2392,1315,297,69.8,0.46,,,18736
2009-03-10,options,ust2y,nonrept,1451,2040,,-589,-1104,21.9,-0.62,,,18736
2009-03-17,options,ust2y,dealer,167,-855,5436,1022,64,52.8,0.07,,,21473
2009-03-17,options,ust2y,asset_mgr,0,67,0,-67,4,39.3,-0.27,,,21473
2009-03-17,options,ust2y,lev_money,-4011,-929,15241,-3082,-1469,30.0,-0.52,,,21473
2009-03-17,options,ust2y,other_rept,426,-1690,2941,2116,801,83.8,0.99,,,21473
2009-03-17,options,ust2y,nonrept,1274,1263,,11,600,57.6,-0.0,,,21473
2009-03-24,options,ust2y,dealer,-4033,-1381,9811,-2652,-3674,8.2,-1.16,,,27994
2009-03-24,options,ust2y,asset_mgr,0,91,2,-91,-24,34.9,-0.3,,,27994
2009-03-24,options,ust2y,lev_money,-5178,-1355,18564,-3823,-741,19.5,-0.79,,,27994
2009-03-24,options,ust2y,other_rept,1,-6032,7245,6033,3917,99.0,3.45,,,27994
2009-03-24,options,ust2y,nonrept,1581,1049,,532,521,75.0,0.54,,,27994
2009-03-31,options,ust2y,dealer,-355,-1337,4166,982,3634,52.7,0.06,,,19212
2009-03-31,options,ust2y,asset_mgr,0,0,0,0,91,54.8,-0.21,,,19212
2009-03-31,options,ust2y,lev_money,-2302,292,14561,-2594,1229,35.7,-0.33,,,19212
2009-03-31,options,ust2y,other_rept,3,-2049,2976,2052,-3981,82.7,0.88,,,19212
2009-03-31,options,ust2y,nonrept,164,603,,-439,-971,31.6,-0.47,,,19212
2009-04-07,options,ust2y,dealer,-550,-702,3801,152,-830,36.8,-0.22,,,18022
2009-04-07,options,ust2y,asset_mgr,0,-418,418,418,418,73.3,0.18,,,18022
2009-04-07,options,ust2y,lev_money,-4307,-1736,14905,-2571,23,37.5,-0.32,,,18022
2009-04-07,options,ust2y,other_rept,0,-2619,3632,2619,567,90.9,1.24,,,18022
2009-04-07,options,ust2y,nonrept,122,741,,-619,-180,19.9,-0.66,,,18022
2009-04-14,options,ust2y,dealer,-305,-897,4483,592,440,43.3,-0.07,,,20592
2009-04-14,options,ust2y,asset_mgr,0,-129,129,129,-289,64.1,-0.09,,,20592
2009-04-14,options,ust2y,lev_money,-5759,-1706,17440,-4053,-1482,17.8,-0.88,,,20592
2009-04-14,options,ust2y,other_rept,4,-3361,4383,3365,746,96.3,1.69,,,20592
2009-04-14,options,ust2y,nonrept,216,249,,-33,586,54.7,-0.04,,,20592
2009-04-21,options,ust2y,dealer,43,-675,4197,718,126,48.3,-0.03,,,21018
2009-04-21,options,ust2y,asset_mgr,0,-362,362,362,233,72.3,0.13,,,21018
2009-04-21,options,ust2y,lev_money,-5159,-2641,17242,-2518,1535,38.3,-0.29,,,21018
2009-04-21,options,ust2y,other_rept,0,-2842,4028,2842,-523,92.3,1.35,,,21018
