date,scheme,basis,contract,category,long,short,spread,net,net_chg,pctile,z,traders_long,traders_short,oi
2021-11-09,tff,futonly,ultrabond,other_rept,70276,9485,34,60791,1062,99.4,1.5,6,,1244374
2021-11-09,tff,futonly,ultrabond,nonrept,157838,148719,,9119,-242,25.3,-0.81,,,1244374
2021-11-16,tff,futonly,ultrabond,dealer,42741,44807,3667,-2066,15109,99.9,2.09,6,7,1260215
2021-11-16,tff,futonly,ultrabond,asset_mgr,671744,275268,206175,396476,-2875,73.0,-0.76,70,26,1260215
2021-11-16,tff,futonly,ultrabond,lev_money,69045,539115,40178,-470070,-17984,10.9,-0.09,9,19,1260215
2021-11-16,tff,futonly,ultrabond,other_rept,69998,5229,43,64769,3978,99.6,1.75,6,,1260215
2021-11-16,tff,futonly,ultrabond,nonrept,156624,145733,,10891,1772,30.0,-0.75,,,1260215
2021-11-23,tff,futonly,ultrabond,dealer,38740,44499,14780,-5759,-3693,99.8,1.99,8,7,1287835
2021-11-23,tff,futonly,ultrabond,asset_mgr,669982,253207,214532,416775,20299,77.2,-0.6,69,25,1287835
2021-11-23,tff,futonly,ultrabond,lev_money,71066,558181,39335,-487115,-17045,10.0,-0.22,8,21,1287835
2021-11-23,tff,futonly,ultrabond,other_rept,70063,5188,1949,64875,106,99.6,1.73,7,,1287835
2021-11-23,tff,futonly,ultrabond,nonrept,167388,156164,,11224,333,30.6,-0.74,,,1287835
2021-11-30,tff,futonly,ultrabond,dealer,49590,30251,4072,19339,25098,99.9,2.39,7,5,1242681
2021-11-30,tff,futonly,ultrabond,asset_mgr,673902,268386,198690,405516,-11259,74.5,-0.68,72,24,1242681
2021-11-30,tff,futonly,ultrabond,lev_money,60193,562958,37042,-502765,-15650,10.0,-0.34,7,22,1242681
2021-11-30,tff,futonly,ultrabond,other_rept,69547,5463,49,64084,-791,99.3,1.66,6,,1242681
2021-11-30,tff,futonly,ultrabond,nonrept,149596,135770,,13826,2602,38.8,-0.67,,,1242681
2021-12-07,tff,futonly,ultrabond,dealer,41115,45066,1672,-3951,-23290,99.6,1.95,6,8,1231575
2021-12-07,tff,futonly,ultrabond,asset_mgr,666536,267019,201251,399517,-5999,73.3,-0.71,71,24,1231575
2021-12-07,tff,futonly,ultrabond,lev_money,65435,543088,30918,-477653,25112,10.8,-0.14,9,21,1231575
2021-12-07,tff,futonly,ultrabond,other_rept,71181,5416,24,65765,1681,99.6,1.75,7,,1231575
2021-12-07,tff,futonly,ultrabond,nonrept,153443,137121,,16322,2496,45.0,-0.6,,,1231575
2021-12-14,tff,futonly,ultrabond,dealer,39786,48810,2169,-9024,-5073,99.3,1.83,6,8,1253979
2021-12-14,tff,futonly,ultrabond,asset_mgr,676391,272723,202057,403668,4151,74.1,-0.67,72,26,1253979
2021-12-14,tff,futonly,ultrabond,lev_money,79896,574213,25674,-494317,-16664,10.1,-0.27,10,21,1253979
2021-12-14,tff,futonly,ultrabond,other_rept,72419,5516,24,66903,1138,99.6,1.79,7,,1253979
2021-12-14,tff,futonly,ultrabond,nonrept,155563,122793,,32770,16448,73.8,-0.16,,,1253979
2021-12-21,tff,futonly,ultrabond,dealer,40577,46965,2789,-6388,2636,99.3,1.86,6,8,1254282
2021-12-21,tff,futonly,ultrabond,asset_mgr,678269,274016,202151,404253,585,74.3,-0.66,70,26,1254282
2021-12-21,tff,futonly,ultrabond,lev_money,81031,571756,19025,-490725,3592,10.3,-0.24,8,20,1254282
2021-12-21,tff,futonly,ultrabond,other_rept,69453,9151,146,60302,-6601,98.3,1.33,6,,1254282
2021-12-21,tff,futonly,ultrabond,nonrept,160841,128283,,32558,-212,73.2,-0.17,,,1254282
2021-12-28,tff,futonly,ultrabond,dealer,36742,56366,2032,-19624,-13236,98.8,1.61,6,9,1248190
2021-12-28,tff,futonly,ultrabond,asset_mgr,678511,276068,201421,402443,-1810,73.7,-0.66,72,26,1248190
2021-12-28,tff,futonly,ultrabond,lev_money,81520,561243,18340,-479723,11002,11.1,-0.16,7,21,1248190
2021-12-28,tff,futonly,ultrabond,other_rept,69890,9291,122,60599,297,98.5,1.34,6,,1248190
2021-12-28,tff,futonly,ultrabond,nonrept,159612,123307,,36305,3747,77.3,-0.06,,,1248190
2022-01-04,tff,futonly,ultrabond,dealer,35671,56605,1598,-20934,-1310,98.6,1.58,6,9,1235006
2022-01-04,tff,futonly,ultrabond,asset_mgr,667961,282589,199387,385372,-17071,69.5,-0.78,69,27,1235006
2022-01-04,tff,futonly,ultrabond,lev_money,86045,534866,16253,-448821,30902,12.7,0.08,8,20,1235006
2022-01-04,tff,futonly,ultrabond,other_rept,74718,11058,122,63660,3061,98.8,1.53,7,,1235006
2022-01-04,tff,futonly,ultrabond,nonrept,153251,132528,,20723,-15582,55.5,-0.47,,,1235006
2022-01-11,tff,futonly,ultrabond,dealer,34426,58836,1725,-24410,-3476,98.5,1.51,5,9,1245989
2022-01-11,tff,futonly,ultrabond,asset_mgr,674122,262488,205428,411634,26262,76.5,-0.57,70,25,1245989
2022-01-11,tff,futonly,ultrabond,lev_money,86375,554909,18515,-468534,-19713,12.0,-0.08,8,20,1245989
2022-01-11,tff,futonly,ultrabond,other_rept,76674,10018,122,66656,2996,99.4,1.7,7,,1245989
2022-01-11,tff,futonly,ultrabond,nonrept,148602,133948,,14654,-6069,40.1,-0.62,,,1245989
2022-01-18,tff,futonly,ultrabond,dealer,37577,65332,2463,-27755,-3345,98.0,1.44,5,10,1274458
2022-01-18,tff,futonly,ultrabond,asset_mgr,691668,259575,206145,432093,20459,79.8,-0.41,71,24,1274458
2022-01-18,tff,futonly,ultrabond,lev_money,79683,587711,21980,-508028,-39494,9.9,-0.39,7,22,1274458
2022-01-18,tff,futonly,ultrabond,other_rept,77535,10153,122,67382,726,99.6,1.72,7,,1274458
2022-01-18,tff,futonly,ultrabond,nonrept,157285,120977,,36308,21654,77.4,-0.04,,,1274458
2022-01-25,tff,futonly,ultrabond,dealer,37752,62616,2845,-24864,2891,98.3,1.48,5,10,1286055
2022-01-25,tff,futonly,ultrabond,asset_mgr,704529,261198,207478,443331,11238,80.8,-0.31,74,24,1286055
2022-01-25,tff,futonly,ultrabond,lev_money,86992,606738,16562,-519746,-11718,9.7,-0.48,7,20,1286055
2022-01-25,tff,futonly,ultrabond,other_rept,80247,9938,122,70309,2927,99.6,1.88,7,,1286055
2022-01-25,tff,futonly,ultrabond,nonrept,149528,118558,,30970,-5338,70.3,-0.18,,,1286055
2022-02-01,tff,futonly,ultrabond,dealer,36759,69276,2684,-32517,-7653,97.0,1.33,5,9,1285238
2022-02-01,tff,futonly,ultrabond,asset_mgr,706561,269057,198302,437504,-5827,80.0,-0.35,74,22,1285238
2022-02-01,tff,futonly,ultrabond,lev_money,86497,591234,17600,-504737,15009,10.2,-0.37,7,19,1285238
2022-02-01,tff,futonly,ultrabond,other_rept,84487,9768,122,74719,4410,99.8,2.11,9,,1285238
2022-02-01,tff,futonly,ultrabond,nonrept,152226,127195,,25031,-5939,64.4,-0.33,,,1285238
2022-02-08,tff,futonly,ultrabond,dealer,36349,66925,1613,-30576,1941,97.2,1.36,4,9,1287280
2022-02-08,tff,futonly,ultrabond,asset_mgr,700838,270145,196148,430693,-6811,78.9,-0.39,72,23,1287280
2022-02-08,tff,futonly,ultrabond,lev_money,88795,594724,22029,-505929,-1192,10.2,-0.38,8,19,1287280
2022-02-08,tff,futonly,ultrabond,other_rept,83188,8758,122,74430,-289,99.6,2.06,8,,1287280
2022-02-08,tff,futonly,ultrabond,nonrept,158198,126816,,31382,6351,71.2,-0.15,,,1287280
2022-02-15,tff,futonly,ultrabond,dealer,39734,77388,565,-37654,-7078,95.1,1.22,5,9,1314670
2022-02-15,tff,futonly,ultrabond,asset_mgr,714831,250396,201463,464435,33742,84.7,-0.11,71,25,1314670
2022-02-15,tff,futonly,ultrabond,lev_money,90165,617303,29061,-527138,-21209,9.5,-0.55,10,22,1314670
2022-02-15,tff,futonly,ultrabond,other_rept,81731,12882,122,68849,-5581,99.1,1.68,7,,1314670
2022-02-15,tff,futonly,ultrabond,nonrept,156998,125490,,31508,126,71.8,-0.14,,,1314670
2022-02-22,tff,futonly,ultrabond,dealer,39551,75813,7876,-36262,1392,95.9,1.23,5,11,1345909
2022-02-22,tff,futonly,ultrabond,asset_mgr,702658,245722,205324,456936,-7499,83.3,-0.16,70,24,1345909
2022-02-22,tff,futonly,ultrabond,lev_money,92818,624437,53494,-531619,-4481,9.5,-0.59,10,21,1345909
2022-02-22,tff,futonly,ultrabond,other_rept,84124,9777,130,74347,5498,99.4,1.98,8,,1345909
2022-02-22,tff,futonly,ultrabond,nonrept,159934,123336,,36598,5090,77.7,-0.0,,,1345909
2022-03-01,tff,futonly,ultrabond,dealer,33118,42448,3390,-9330,26932,99.0,1.73,4,8,1266116
2022-03-01,tff,futonly,ultrabond,asset_mgr,705772,252671,191658,453101,-3835,82.9,-0.19,74,25,1266116
2022-03-01,tff,futonly,ultrabond,lev_money,75581,629855,17193,-554274,-22655,9.0,-0.77,6,19,1266116
2022-03-01,tff,futonly,ultrabond,other_rept,80177,6982,118,73195,-1152,99.3,1.88,8,,1266116
2022-03-01,tff,futonly,ultrabond,nonrept,159109,121801,,37308,710,78.2,0.02,,,1266116
2022-03-08,tff,futonly,ultrabond,dealer,31282,53631,3942,-22349,-13019,98.3,1.46,4,9,1243697
2022-03-08,tff,futonly,ultrabond,asset_mgr,705696,261985,190462,443711,-9390,80.7,-0.26,75,21,1243697
2022-03-08,tff,futonly,ultrabond,lev_money,73785,605691,6783,-531906,22368,9.6,-0.6,5,19,1243697
2022-03-08,tff,futonly,ultrabond,other_rept,84566,5920,0,78646,5451,99.9,2.16,9,,1243697
2022-03-08,tff,futonly,ultrabond,nonrept,147181,115283,,31898,-5410,72.1,-0.12,,,1243697
2022-03-15,tff,futonly,ultrabond,dealer,38695,59039,1495,-20344,2005,98.5,1.48,7,9,1259073
2022-03-15,tff,futonly,ultrabond,asset_mgr,704413,254960,197864,449453,5742,81.8,-0.2,73,22,1259073
2022-03-15,tff,futonly,ultrabond,lev_money,72013,616160,6358,-544147,-12241,9.3,-0.69,6,18,1259073
2022-03-15,tff,futonly,ultrabond,other_rept,83781,6245,0,77536,-1110,99.8,2.05,8,,1259073
2022-03-15,tff,futonly,ultrabond,nonrept,154454,116952,,37502,5604,78.3,0.04,,,1259073
2022-03-22,tff,futonly,ultrabond,dealer,36414,54398,362,-17984,2360,98.7,1.51,5,8,1264130
2022-03-22,tff,futonly,ultrabond,asset_mgr,706691,245282,208121,461409,11956,84.4,-0.1,70,25,1264130
2022-03-22,tff,futonly,ultrabond,lev_money,70015,629123,4894,-559108,-14961,8.7,-0.81,5,19,1264130
2022-03-22,tff,futonly,ultrabond,other_rept,78956,6166,28,72790,-4746,98.8,1.74,7,,1264130
2022-03-22,tff,futonly,ultrabond,nonrept,158649,115756,,42893,5391,81.7,0.19,,,1264130
2022-03-29,tff,futonly,ultrabond,dealer,37799,55004,3487,-17205,779,98.7,1.51,6,8,1289170
2022-03-29,tff,futonly,ultrabond,asset_mgr,727291,231716,220354,495575,34166,86.3,0.19,71,24,1289170
2022-03-29,tff,futonly,ultrabond,lev_money,65318,650047,4061,-584729,-25621,7.5,-1.01,5,22,1289170
2022-03-29,tff,futonly,ultrabond,other_rept,77937,6166,28,71771,-1019,98.5,1.66,7,,1289170
2022-03-29,tff,futonly,ultrabond,nonrept,152895,118307,,34588,-8305,74.9,-0.03,,,1289170
2022-04-05,tff,futonly,ultrabond,dealer,31941,53939,4594,-21998,-4793,97.9,1.4,5,11,1266859
2022-04-05,tff,futonly,ultrabond,asset_mgr,726348,217565,212781,508783,13208,86.9,0.31,69,27,1266859
2022-04-05,tff,futonly,ultrabond,lev_money,59144,635537,8126,-576393,8336,8.1,-0.95,7,21,1266859
2022-04-05,tff,futonly,ultrabond,other_rept,77559,11044,0,66515,-5256,97.5,1.34,6,,1266859
2022-04-05,tff,futonly,ultrabond,nonrept,146366,123273,,23093,-11495,59.1,-0.33,,,1266859
2022-04-12,tff,futonly,ultrabond,dealer,30413,47537,4783,-17124,4874,98.8,1.49,4,9,1265180
2022-04-12,tff,futonly,ultrabond,asset_mgr,711910,203407,220283,508503,-280,86.8,0.32,70,28,1265180
2022-04-12,tff,futonly,ultrabond,lev_money,57876,649904,9427,-592028,-15635,6.9,-1.07,6,22,1265180
2022-04-12,tff,futonly,ultrabond,other_rept,78354,5541,0,72813,6298,98.8,1.67,6,,1265180
2022-04-12,tff,futonly,ultrabond,nonrept,152134,124298,,27836,4743,66.6,-0.19,,,1265180
2022-04-19,tff,futonly,ultrabond,dealer,32293,48182,6003,-15889,1235,98.8,1.5,5,9,1289760
2022-04-19,tff,futonly,ultrabond,asset_mgr,712228,195427,232125,516801,8298,87.3,0.4,69,27,1289760
2022-04-19,tff,futonly,ultrabond,lev_money,69436,668095,7392,-598659,-6631,6.5,-1.12,7,21,1289760
2022-04-19,tff,futonly,ultrabond,other_rept,77821,6610,0,71211,-1602,98.2,1.56,6,,1289760
2022-04-19,tff,futonly,ultrabond,nonrept,152462,125926,,26536,-1300,65.1,-0.22,,,1289760
2022-04-26,tff,futonly,ultrabond,dealer,30815,54889,6624,-24074,-8185,97.2,1.33,4,9,1286820
2022-04-26,tff,futonly,ultrabond,asset_mgr,725144,187355,227505,537789,20988,88.3,0.59,70,26,1286820
2022-04-26,tff,futonly,ultrabond,lev_money,57421,679123,6742,-621702,-23043,3.1,-1.3,5,24,1286820
2022-04-26,tff,futonly,ultrabond,other_rept,78897,6492,0,72405,1194,98.5,1.6,6,,1286820
2022-04-26,tff,futonly,ultrabond,nonrept,153672,118090,,35582,9046,76.8,0.03,,,1286820
2022-05-03,tff,futonly,ultrabond,dealer,33240,57006,6977,-23766,308,97.2,1.33,6,9,1277130
2022-05-03,tff,futonly,ultrabond,asset_mgr,727140,200111,224219,527029,-10760,87.5,0.51,71,26,1277130
2022-05-03,tff,futonly,ultrabond,lev_money,54524,644595,7367,-590071,31631,7.3,-1.05,4,23,1277130
2022-05-03,tff,futonly,ultrabond,other_rept,74719,8285,0,66434,-5971,96.9,1.25,6,,1277130
2022-05-03,tff,futonly,ultrabond,nonrept,148944,128570,,20374,-15208,53.2,-0.38,,,1277130
2022-05-10,tff,futonly,ultrabond,dealer,22730,47882,9018,-25152,-1386,96.6,1.29,8,8,1265018
2022-05-10,tff,futonly,ultrabond,asset_mgr,724817,201886,227875,522931,-4098,87.4,0.5,70,28,1265018
2022-05-10,tff,futonly,ultrabond,lev_money,57373,639763,5465,-582390,7681,8.2,-0.99,5,24,1265018
2022-05-10,tff,futonly,ultrabond,other_rept,73532,9779,0,63753,-2681,96.2,1.11,7,,1265018
2022-05-10,tff,futonly,ultrabond,nonrept,144208,123350,,20858,484,54.9,-0.35,,,1265018
2022-05-17,tff,futonly,ultrabond,dealer,21395,48669,15482,-27274,-2122,96.2,1.23,6,10,1302810
2022-05-17,tff,futonly,ultrabond,asset_mgr,718195,189634,224446,528561,5630,87.7,0.57,70,26,1302810
2022-05-17,tff,futonly,ultrabond,lev_money,57974,652803,40392,-594829,-12439,7.1,-1.1,5,22,1302810
2022-05-17,tff,futonly,ultrabond,other_rept,73259,10054,0,63205,-548,95.8,1.09,7,,1302810
2022-05-17,tff,futonly,ultrabond,nonrept,151667,121330,,30337,9479,68.6,-0.08,,,1302810
2022-05-24,tff,futonly,ultrabond,dealer,20786,52928,13008,-32142,-4868,95.1,1.11,6,8,1389238
2022-05-24,tff,futonly,ultrabond,asset_mgr,751994,185703,230844,566291,37730,89.7,0.92,72,26,1389238
2022-05-24,tff,futonly,ultrabond,lev_money,71711,681679,68224,-609968,-15139,4.9,-1.22,5,21,1389238
2022-05-24,tff,futonly,ultrabond,other_rept,68492,10316,3032,58176,-5029,94.8,0.79,5,4,1389238
2022-05-24,tff,futonly,ultrabond,nonrept,161147,143504,,17643,-12694,46.9,-0.43,,,1389238
2022-05-31,tff,futonly,ultrabond,dealer,13982,59899,1500,-45917,-13775,88.8,0.82,4,11,1288891
2022-05-31,tff,futonly,ultrabond,asset_mgr,728091,194500,232773,533591,-32700,87.9,0.65,74,23,1288891
2022-05-31,tff,futonly,ultrabond,lev_money,68157,634333,28785,-566176,43792,9.8,-0.88,5,22,1288891
2022-05-31,tff,futonly,ultrabond,other_rept,66809,9994,0,56815,-1361,94.5,0.72,4,,1288891
2022-05-31,tff,futonly,ultrabond,nonrept,148794,127107,,21687,4044,56.2,-0.3,,,1288891
2022-06-07,tff,futonly,ultrabond,dealer,17479,52220,313,-34741,11176,94.6,1.04,6,9,1278824
2022-06-07,tff,futonly,ultrabond,asset_mgr,723726,193360,237566,530366,-3225,87.4,0.63,74,24,1278824
2022-06-07,tff,futonly,ultrabond,lev_money,63600,638375,20073,-574775,-8599,9.6,-0.95,5,22,1278824
2022-06-07,tff,futonly,ultrabond,other_rept,66913,11965,0,54948,-1867,93.5,0.6,4,4,1278824
2022-06-07,tff,futonly,ultrabond,nonrept,149154,124952,,24202,2515,61.9,-0.22,,,1278824
2022-06-14,tff,futonly,ultrabond,dealer,18929,55521,3945,-36592,-1851,93.5,0.99,6,10,1297505
2022-06-14,tff,futonly,ultrabond,asset_mgr,745220,200033,234776,545187,14821,88.6,0.79,76,23,1297505
2022-06-14,tff,futonly,ultrabond,lev_money,59527,656825,17147,-597298,-22523,6.9,-1.13,5,23,1297505
2022-06-14,tff,futonly,ultrabond,other_rept,70303,11815,0,58488,3540,94.8,0.86,5,4,1297505
2022-06-14,tff,futonly,ultrabond,nonrept,147658,117443,,30215,6013,68.5,-0.04,,,1297505
2022-06-21,tff,futonly,ultrabond,dealer,22471,49907,2026,-27436,9156,96.0,1.16,7,9,1280854
2022-06-21,tff,futonly,ultrabond,asset_mgr,758342,206141,226471,552201,7014,89.2,0.87,75,23,1280854
2022-06-21,tff,futonly,ultrabond,lev_money,46177,656339,9488,-610162,-12864,4.9,-1.24,7,21,1280854
2022-06-21,tff,futonly,ultrabond,other_rept,70095,12918,0,57177,-1311,94.3,0.78,5,4,1280854
2022-06-21,tff,futonly,ultrabond,nonrept,145784,117564,,28220,-1995,67.3,-0.09,,,1280854
2022-06-28,tff,futonly,ultrabond,dealer,19244,58421,2717,-39177,-11741,92.2,0.91,6,10,1285060
2022-06-28,tff,futonly,ultrabond,asset_mgr,781157,206744,221722,574413,22212,90.1,1.1,77,24,1285060
2022-06-28,tff,futonly,ultrabond,lev_money,33365,656704,11532,-623339,-13177,2.7,-1.34,6,19,1285060
2022-06-28,tff,futonly,ultrabond,other_rept,67106,9640,0,57466,289,94.3,0.79,5,,1285060
2022-06-28,tff,futonly,ultrabond,nonrept,148217,117580,,30637,2417,69.5,-0.01,,,1285060
2022-07-05,tff,futonly,ultrabond,dealer,13587,68312,5377,-54725,-15548,83.2,0.57,4,12,1280398
2022-07-05,tff,futonly,ultrabond,asset_mgr,760939,194327,227545,566612,-7801,89.7,1.05,81,21,1280398
2022-07-05,tff,futonly,ultrabond,lev_money,33554,640527,18970,-606973,16366,6.0,-1.21,7,20,1280398
2022-07-05,tff,futonly,ultrabond,other_rept,73136,10752,0,62384,4918,95.7,1.16,6,,1280398
2022-07-05,tff,futonly,ultrabond,nonrept,147290,114588,,32702,2065,73.6,0.06,,,1280398
2022-07-12,tff,futonly,ultrabond,dealer,12010,76408,3604,-64398,-9673,76.2,0.35,4,11,1289636
2022-07-12,tff,futonly,ultrabond,asset_mgr,773565,188445,233691,585120,18508,90.8,1.25,79,20,1289636
2022-07-12,tff,futonly,ultrabond,lev_money,33388,631274,20136,-597886,9087,7.4,-1.14,7,20,1289636
2022-07-12,tff,futonly,ultrabond,other_rept,66254,18983,0,47271,-15113,87.1,-0.03,5,,1289636
2022-07-12,tff,futonly,ultrabond,nonrept,146988,117095,,29893,-2809,68.0,-0.01,,,1289636
2022-07-19,tff,futonly,ultrabond,dealer,14713,76570,3126,-61857,2541,78.4,0.39,5,11,1313257
2022-07-19,tff,futonly,ultrabond,asset_mgr,791180,186486,241143,604694,19574,92.3,1.46,76,21,1313257
2022-07-19,tff,futonly,ultrabond,lev_money,32462,655580,19985,-623118,-25232,2.9,-1.34,8,22,1313257
2022-07-19,tff,futonly,ultrabond,other_rept,62661,20483,0,42178,-5093,78.0,-0.43,5,,1313257
2022-07-19,tff,futonly,ultrabond,nonrept,147987,109884,,38103,8210,78.7,0.24,,,1313257
2022-07-26,tff,futonly,ultrabond,dealer,17015,81049,4119,-64034,-2177,76.5,0.33,4,12,1328210
2022-07-26,tff,futonly,ultrabond,asset_mgr,807642,198278,230844,609364,4670,92.8,1.52,79,22,1328210
2022-07-26,tff,futonly,ultrabond,lev_money,34100,669243,19900,-635143,-12025,1.5,-1.43,9,21,1328210
2022-07-26,tff,futonly,ultrabond,other_rept,59850,18730,0,41120,-1058,76.9,-0.51,5,4,1328210
2022-07-26,tff,futonly,ultrabond,nonrept,154740,106047,,48693,10590,84.2,0.57,,,1328210
2022-08-02,tff,futonly,ultrabond,dealer,15993,71443,529,-55450,8584,83.0,0.52,4,12,1317607
2022-08-02,tff,futonly,ultrabond,asset_mgr,792542,200741,239612,591801,-17563,91.3,1.37,78,24,1317607
2022-08-02,tff,futonly,ultrabond,lev_money,32638,656667,25120,-624029,11114,2.7,-1.35,11,21,1317607
2022-08-02,tff,futonly,ultrabond,other_rept,60234,16794,0,43440,2320,79.3,-0.34,6,,1317607
2022-08-02,tff,futonly,ultrabond,nonrept,150939,106701,,44238,-4455,82.5,0.45,,,1317607
2022-08-09,tff,futonly,ultrabond,dealer,16454,66127,410,-49673,5777,86.1,0.65,4,12,1345324
2022-08-09,tff,futonly,ultrabond,asset_mgr,811978,201029,229525,610949,19148,93.0,1.6,79,22,1345324
2022-08-09,tff,futonly,ultrabond,lev_money,39716,671854,48532,-632138,-8109,1.9,-1.41,12,20,1345324
2022-08-09,tff,futonly,ultrabond,other_rept,58990,19320,0,39670,-3770,75.0,-0.64,6,4,1345324
2022-08-09,tff,futonly,ultrabond,nonrept,139719,108527,,31192,-13046,69.9,0.06,,,1345324
2022-08-16,tff,futonly,ultrabond,dealer,15543,59248,2714,-43705,5968,90.7,0.78,4,11,1374345
2022-08-16,tff,futonly,ultrabond,asset_mgr,823896,196902,229958,626994,16045,94.7,1.78,79,20,1374345
2022-08-16,tff,futonly,ultrabond,lev_money,38288,695252,56595,-656964,-24826,0.4,-1.61,12,22,1374345
2022-08-16,tff,futonly,ultrabond,other_rept,56426,20060,0,36366,-3304,71.2,-0.9,6,4,1374345
2022-08-16,tff,futonly,ultrabond,nonrept,150925,113616,,37309,6117,78.3,0.27,,,1374345
2022-08-23,tff,futonly,ultrabond,dealer,15744,49544,3580,-33800,9905,94.7,1.01,4,11,1386568
2022-08-23,tff,futonly,ultrabond,asset_mgr,816175,199278,227642,616897,-10097,93.8,1.68,76,19,1386568
2022-08-23,tff,futonly,ultrabond,lev_money,49374,714793,60702,-665419,-8455,0.1,-1.67,11,23,1386568
2022-08-23,tff,futonly,ultrabond,other_rept,55216,14661,423,40555,4189,75.7,-0.59,5,,1386568
2022-08-23,tff,futonly,ultrabond,nonrept,157712,115945,,41767,4458,81.4,0.42,,,1386568
2022-08-30,tff,futonly,ultrabond,dealer,7696,54151,12349,-46455,-12655,87.5,0.7,,9,1386514
2022-08-30,tff,futonly,ultrabond,asset_mgr,822855,205635,231519,617220,323,93.8,1.68,78,21,1386514
2022-08-30,tff,futonly,ultrabond,lev_money,60592,710385,43765,-649793,15626,1.0,-1.54,11,25,1386514
2022-08-30,tff,futonly,ultrabond,other_rept,57696,11298,0,46398,5843,86.0,-0.13,6,,1386514
2022-08-30,tff,futonly,ultrabond,nonrept,150042,117412,,32630,-9137,72.7,0.14,,,1386514
2022-09-06,tff,futonly,ultrabond,dealer,8367,45047,5683,-36680,9775,93.2,0.92,,8,1360400
2022-09-06,tff,futonly,ultrabond,asset_mgr,809133,211059,237699,598074,-19146,91.1,1.49,77,25,1360400
2022-09-06,tff,futonly,ultrabond,lev_money,49408,688491,39018,-639083,10710,1.9,-1.45,9,25,1360400
2022-09-06,tff,futonly,ultrabond,other_rept,62144,14122,0,48022,1624,87.8,-0.01,7,,1360400
2022-09-06,tff,futonly,ultrabond,nonrept,148948,119281,,29667,-2963,66.9,0.06,,,1360400
2022-09-13,tff,futonly,ultrabond,dealer,8384,47242,6698,-38858,-2178,92.1,0.86,,10,1376937
2022-09-13,tff,futonly,ultrabond,asset_mgr,829753,218898,230475,610855,12781,92.4,1.62,79,25,1376937
2022-09-13,tff,futonly,ultrabond,lev_money,53169,708446,37455,-655277,-16194,0.7,-1.57,10,23,1376937
2022-09-13,tff,futonly,ultrabond,other_rept,62216,14921,0,47295,-727,87.1,-0.08,7,,1376937
2022-09-13,tff,futonly,ultrabond,nonrept,148787,112802,,35985,6318,76.9,0.28,,,1376937
2022-09-20,tff,futonly,ultrabond,dealer,11243,46069,2484,-34826,4032,94.3,0.94,,10,1384980
2022-09-20,tff,futonly,ultrabond,asset_mgr,855281,224644,222175,630637,19782,95.4,1.81,77,25,1384980
2022-09-20,tff,futonly,ultrabond,lev_money,46244,727116,34342,-680872,-25595,0.1,-1.76,10,23,1384980
2022-09-20,tff,futonly,ultrabond,other_rept,65262,15971,0,49291,1996,89.3,0.08,8,,1384980
2022-09-20,tff,futonly,ultrabond,nonrept,147949,112179,,35770,-215,76.6,0.29,,,1384980
2022-09-27,tff,futonly,ultrabond,dealer,14884,53159,1430,-38275,-3449,92.0,0.85,4,9,1416041
2022-09-27,tff,futonly,ultrabond,asset_mgr,868950,213485,234799,655465,24828,96.3,2.05,76,24,1416041
2022-09-27,tff,futonly,ultrabond,lev_money,47021,763367,26950,-716346,-35474,0.1,-2.02,11,26,1416041
2022-09-27,tff,futonly,ultrabond,other_rept,65730,12569,0,53161,3870,92.2,0.39,8,,1416041
2022-09-27,tff,futonly,ultrabond,nonrept,156277,110282,,45995,10225,83.2,0.65,,,1416041
2022-10-04,tff,futonly,ultrabond,dealer,14008,52278,529,-38270,5,92.0,0.84,4,10,1403272
2022-10-04,tff,futonly,ultrabond,asset_mgr,845178,223786,248290,621392,-34073,93.8,1.7,74,25,1403272
2022-10-04,tff,futonly,ultrabond,lev_money,47911,740531,24730,-692620,23726,0.2,-1.82,11,24,1403272
2022-10-04,tff,futonly,ultrabond,other_rept,63282,10549,0,52733,-428,91.9,0.34,7,,1403272
2022-10-04,tff,futonly,ultrabond,nonrept,159344,102579,,56765,10770,86.9,1.03,,,1403272
2022-10-11,tff,futonly,ultrabond,dealer,11337,63524,1703,-52187,-13917,84.1,0.49,4,10,1429371
2022-10-11,tff,futonly,ultrabond,asset_mgr,845730,223652,258924,622078,686,94.0,1.7,76,25,1429371
2022-10-11,tff,futonly,ultrabond,lev_money,58223,733160,26946,-674937,17683,0.5,-1.67,11,24,1429371
2022-10-11,tff,futonly,ultrabond,other_rept,66486,8389,0,58097,5364,94.5,0.78,9,,1429371
2022-10-11,tff,futonly,ultrabond,nonrept,160022,113073,,46949,-9816,83.5,0.72,,,1429371
2022-10-18,tff,futonly,ultrabond,dealer,14711,64913,2272,-50202,1985,84.8,0.53,4,11,1433492
2022-10-18,tff,futonly,ultrabond,asset_mgr,854167,217881,254983,636286,14208,95.4,1.83,78,24,1433492
2022-10-18,tff,futonly,ultrabond,lev_money,65464,748831,21468,-683367,-8430,0.4,-1.72,11,25,1433492
2022-10-18,tff,futonly,ultrabond,other_rept,61628,9239,0,52389,-5708,91.1,0.29,7,,1433492
2022-10-18,tff,futonly,ultrabond,nonrept,158799,113905,,44894,-2055,82.5,0.67,,,1433492
2022-10-25,tff,futonly,ultrabond,dealer,12166,63788,4989,-51622,-1420,84.0,0.49,,11,1453032
